2.8823828249045786,-1.0,1.0,0,0.9999999999999994,blablabla
2.8823828249045786,-1.0,1.0,0,0.9999999999999994,blablabla
2.8823828249045786,-1.0,1.0,0,1.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
2.8823828249045786,-1.0,1.0,0,0.0,blablabla
